seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,energy,maxenergy,class
1,1,2,6260,268,-33,-11,1,0,0,0
1,2,2,6010,329,-36,5,1,0,0,0
1,1,2,4120,23,-67,-52,1,0,0,0
2,2,1,40620,398,56,-18,1,0,0,1
1,1,1,21760,250,-54,-48,1,600,400,1
1,1,1,509190,1758,-45,-15,1,2300,2000,1
2,2,1,34960,565,-27,2,1,14200,7000,1
1,2,1,64380,844,94,57,1,4200,3000,1
1,2,1,1061760,1443,-3,0,1,3000,3000,1
2,1,1,401730,1329,-32,-31,1,91700,90000,1
2,2,1,31620,208,-64,-45,1,40400,40000,1
1,1,1,20760,324,41,6,1,400,400,1
2,1,1,192650,1185,-8,-14,1,27100,20000,1
1,1,2,65250,450,-74,-70,1,0,0,1
1,1,1,1034700,1837,33,-6,1,2000,2000,1
2,1,1,58850,679,113,-20,1,1300,800,1
2,1,1,394660,1764,-2,8,1,35900,30000,1
2,2,2,10370,134,-44,-6,1,6300,4000,1
2,2,1,61620,1211,176,104,1,0,0,1
2,1,1,11230,103,-65,-68,1,25200,20000,1
2,2,1,588930,1807,-50,-2,1,4000,4000,1
1,2,1,44770,770,-22,2,1,1000,1000,1
1,1,2,6040,112,-44,-24,1,2400,2000,1
1,1,1,127360,351,-54,-53,1,700,700,1
2,1,1,29500,794,119,106,1,0,0,1
1,2,2,52000,134,44,97,1,0,0,1
2,2,1,60390,622,96,96,1,40600,20000,1
2,1,1,609620,2344,11,-22,1,900,500,1
2,1,1,49510,521,89,27,1,0,0,1
2,1,1,557510,1946,5,8,1,5800,5000,1
2,1,1,206610,1421,-7,1,1,4200,4000,1
1,1,1,79240,1381,124,47,1,0,0,1
2,1,1,649840,2256,6,17,1,8400,7000,1
2,1,1,788650,2361,18,17,1,6100,5000,1
1,1,1,17670,538,4,-3,1,0,0,1
1,2,1,32690,380,-31,-5,1,1100,700,1
1,1,1,20380,162,-58,-59,1,4700,4000,1
2,2,1,13740,218,-55,-42,1,0,0,1
2,1,1,320110,1844,54,35,1,20600,20000,1
1,2,1,31390,376,-7,18,1,6000,4000,1
2,2,1,92780,1256,173,172,2,23500,20000,1
2,1,1,167100,1690,-7,-6,1,7000,7000,1
1,1,2,1620,55,-85,-72,1,0,0,1
1,1,2,7290,185,-20,0,1,0,0,1
1,1,1,55730,387,-89,-87,1,9600,8000,1
2,2,1,46640,1439,88,116,1,0,0,1
1,2,1,17660,224,-41,-27,1,9900,4000,1
2,2,1,61140,306,22,-69,1,89400,80000,1
1,2,1,820600,3506,92,97,1,8700,8000,1
2,2,1,49120,485,96,-3,1,0,0,1
2,1,1,20860,470,180,131,1,0,0,1
1,1,1,40070,501,16,-11,1,0,0,1
2,2,1,54610,527,95,84,1,14700,4000,1
1,1,2,9070,195,-11,4,1,0,0,1
2,1,1,127110,1140,-12,-9,1,22600,20000,1
2,1,1,20550,381,-37,-26,1,0,0,1
2,2,1,122410,902,8,9,1,3600,3000,1
1,1,1,1766860,2899,32,18,1,0,0,1
2,2,1,19680,288,121,37,2,0,0,1
1,1,2,384230,751,4,6,1,9700,6000,1
2,1,1,59360,1033,107,31,1,2400,2000,1
1,1,1,189840,1276,-50,-45,1,17900,7000,1
1,1,1,268170,1352,-41,-35,1,400,400,1
1,1,2,7570,69,69,67,1,5000,5000,1
1,2,2,1860,33,-78,-30,1,4000,4000,1
2,1,1,577770,2765,27,38,1,2000,2000,1
1,2,1,546980,2212,-3,-7,1,100,100,1
1,2,1,1514120,1518,28,12,1,1900,1000,1
2,2,1,690550,3915,28,29,1,34400,30000,1
2,1,2,3250,68,-67,-54,1,30000,30000,1
1,3,1,67230,1155,57,75,2,3500,3000,1
2,1,1,166220,1762,7,20,1,0,0,1
1,1,1,29150,259,0,18,1,600,600,1
1,2,1,14990,185,-49,-51,1,4500,4000,1
1,1,1,77740,758,182,57,1,1200,1000,1
1,1,1,46540,729,69,51,1,300,300,1
1,1,1,69660,362,-10,-8,1,800,500,1
2,2,1,1132810,1893,-14,34,1,7000,3000,1
1,1,1,18590,320,-34,-31,1,0,0,1
2,1,1,254750,2932,50,66,1,2000,2000,1
1,1,1,538060,2075,-5,-11,1,900,700,1
1,1,1,34600,389,-13,6,1,15000,8000,1
1,2,1,66030,812,112,52,1,0,0,1
2,2,1,55200,1259,35,9,1,4000,4000,1
2,2,1,754760,2218,30,15,1,3200,3000,1
2,2,1,39700,805,-17,5,1,8700,5000,1
2,1,1,27320,453,17,-4,1,0,0,1
1,2,1,35450,567,6,8,1,600,500,1
2,1,1,26210,619,-20,20,1,0,0,1
1,3,1,95180,1144,122,73,2,27000,20000,1
2,2,1,29410,345,-6,7,1,114400,70000,1
1,3,1,83180,744,-32,-19,1,14600,9000,1
2,2,1,83490,898,-49,-37,2,100300,100000,1
2,1,1,122850,886,-58,-52,1,6900,6000,1
2,1,1,36410,646,152,142,1,0,0,1
2,2,1,36100,285,-14,-19,1,14300,9000,1
2,1,1,91510,768,-78,-69,1,5900,5000,1
1,1,1,54150,307,-46,-35,1,800,300,1
1,1,1,447360,1332,-37,-33,1,8400,8000,1
2,2,1,68970,624,71,94,1,34400,20000,1
1,2,1,34350,462,15,5,1,0,0,1
2,2,1,21060,588,-37,-36,2,0,0,1
2,1,1,199030,1255,-30,-45,1,700,400,1
1,2,1,32920,363,32,-27,1,0,0,1
1,2,1,715540,1471,-13,-4,1,900,600,1
1,1,1,122640,979,10,21,1,9200,6000,1
1,1,1,48560,726,105,58,1,0,0,1
1,1,1,25200,318,-20,-40,1,1000,1000,1
1,1,1,32810,524,-3,-2,1,0,0,1
1,1,1,107100,1003,-28,-21,1,1600,600,1
1,1,1,50090,699,-5,19,1,12600,7000,1
1,1,1,18960,178,-38,-47,1,5800,5000,1
1,2,1,81410,441,-19,-56,1,10200,9000,1
2,2,1,108750,384,96,-56,1,6200,3000,1
1,2,1,31800,769,295,313,2,0,0,1
1,1,1,28000,572,115,119,1,0,0,1
2,1,1,568200,1834,-16,-7,1,32700,30000,1
1,2,2,19320,320,106,118,2,2300,2000,1
2,2,1,306400,2522,112,98,2,31000,30000,1
2,1,1,372470,1848,-35,-22,1,70000,60000,1
2,1,1,40200,334,45,59,1,900,900,1
2,1,1,29900,665,-50,-31,1,900,900,1
